user_id,churn_prob,true,risk_tier,plan_tier,region,latest_mrr,features_used,sessions_per_week,days_since_last_seen
8b0c816c-fded-4a63-bc8d-21ae91260c27,0.5385165132115071,1,Medium,free,NA,0.0,,,
a6fdae75-20d7-4baa-a7b1-db5755a4b04a,0.5213358395756276,1,Medium,free,APAC,0.0,,,
b3f03cf2-0768-4932-9fe4-d1728d2db3b2,0.37686413651275996,0,Medium,free,APAC,0.0,,,
0f865a04-c930-4375-a29a-003fe98ff9fb,0.34581758957286746,1,Medium,free,APAC,0.0,,,
98cedf64-43be-4d8d-9327-48c489425b4e,0.49081567344773464,0,Medium,free,EU,0.0,,,
4a7e7cb9-0b4e-46d8-a215-9e4860a2091d,0.5103266993611206,0,Medium,free,LATAM,0.0,,,
93e2be79-cde5-4c35-80b7-bf82512de674,0.5195935904745769,0,Medium,free,APAC,0.0,,,
81db6062-b744-41c7-9f25-eb3f0aca61c5,0.45134376579049634,1,Medium,free,NA,0.0,,,
824f9133-6bd9-4a87-89f6-d6835396fa88,0.3414780377716129,0,Medium,free,LATAM,0.0,,7.0,72.0
fb4c06b3-e20f-438d-be4a-2c609a307cef,0.36037547910833667,1,Medium,free,NA,0.0,,7.0,152.0
526a052c-5c7e-4002-94bc-6b45bb2b92db,0.44767871224648187,0,Medium,free,EU,0.0,,,
04032295-b764-45fa-8cbd-7991151b0e40,0.5989321652874114,0,Medium,free,APAC,0.0,,,
64614d8e-4afd-4561-95eb-8fdbe33442fe,0.5919819141407958,0,Medium,free,APAC,0.0,,,
ff344530-470a-4e7e-917e-4fc3122eba79,0.4643185144503491,0,Medium,free,LATAM,0.0,,,
19b9c651-37e4-4b22-8cbf-bcc88ae2e271,0.5426090042741956,0,Medium,free,EU,0.0,,,
cbe5bb31-bb39-4c19-a80d-97a786e155cd,0.5514257001798847,1,Medium,free,LATAM,0.0,,,
b703b10f-52a9-492a-a45e-7738102d48dd,0.409727746116134,0,Medium,free,LATAM,0.0,,,
406c1ab9-d617-49f8-8b54-2838b492c122,0.43775412933121116,0,Medium,free,NA,0.0,,7.0,29.0
41cd7df3-d2b8-420c-a844-df84d5673d95,0.3755951899369608,1,Medium,free,APAC,0.0,1.0,7.0,464.0
43cb9ee8-7e11-472a-a30a-99d2a398aa5c,0.33444069061162757,0,Medium,free,NA,0.0,1.0,7.0,69.0
bf5373e0-41fe-46c6-af09-8ad927cace9d,0.5116108398065708,1,Medium,free,EU,0.0,,,
d6d09f11-3719-4769-bcf9-4b53c2c7e52c,0.3619891100699417,0,Medium,free,EU,0.0,1.0,7.0,139.0
62482361-0cb5-455b-9911-0d11847861dc,0.3987989574757346,0,Medium,free,APAC,0.0,,7.0,309.0
148373fa-392b-4cac-b62e-f94a6ea55c6a,0.3555271750951765,0,Medium,free,APAC,0.0,1.0,7.0,378.0
5d76b9aa-5abe-4525-8a43-cd04f1d8c9eb,0.35428930237547207,0,Medium,free,NA,0.0,1.0,7.0,255.0
7bd38aef-1131-4882-b13f-ad94637d3c4e,0.45219811925399833,0,Medium,free,NA,0.0,,,
2f98a9ff-f863-4590-bb4f-b5b2986065d4,0.5714300628866795,1,Medium,free,NA,0.0,,7.0,6.0
5f1ed3a1-def0-485c-bc11-436324774b50,0.4104300683438741,0,Medium,free,APAC,0.0,1.0,7.0,29.0
255b48c3-b9a2-4f32-a1e5-1415d85e7ed6,0.3251931519000249,0,Medium,standard,NA,48.0,,7.0,22.0
167b92e3-5893-4b1a-a858-9cabbd7f798e,0.3212716561436897,0,Medium,standard,APAC,24.0,2.0,7.0,54.0
58240812-7b46-4314-893b-94018e2386c6,0.510926990608178,1,Medium,free,EU,0.0,,7.0,9.0
fc036b7d-75c1-45ad-939e-4592c37a2f25,0.43779585197717724,0,Medium,free,EU,0.0,,7.0,14.0
d4d38a93-d90a-4a98-8326-8bf41803d615,0.49297004438573694,0,Medium,free,EU,0.0,,7.0,48.0
c5031cfb-3104-4a9e-98ad-ed2314e46647,0.4943357266234051,0,Medium,free,NA,0.0,,7.0,33.0
524ee641-b972-4d8b-9fdc-690decb63cb9,0.41267722176950494,0,Medium,free,NA,0.0,,,
34a84d4d-bc17-4b78-ad76-1b3867ab8d8f,0.4788157631077302,1,Medium,free,NA,0.0,,7.0,14.0
c3ef81d8-60b0-41df-aa45-c63de0fc23fc,0.4728563994211395,1,Medium,free,APAC,0.0,,,
938111c7-dc2a-453c-9608-39cad9234a46,0.38207756598663273,0,Medium,free,LATAM,0.0,,,
478872bd-3e5c-4e74-9695-bb8b68082723,0.33119662082219603,1,Medium,free,NA,0.0,,7.0,93.0
cc7f656e-d3e6-4055-860f-ae3b4d29ef89,0.4133578798585784,0,Medium,free,EU,0.0,,7.0,245.0
19d8e894-6d3a-494e-9a1f-3661d6618fbb,0.4935845552305889,0,Medium,free,NA,0.0,,7.0,114.0
df402bcb-695c-4fec-99d2-be3d51e60622,0.5146003332802518,1,Medium,free,NA,0.0,,,
efab93b5-c2d5-4aa3-9081-4524fa0710b0,0.364079977762018,0,Medium,free,NA,0.0,,7.0,116.0
3c1a9c00-56e8-4d99-acbc-74e31b5eb840,0.3302742023396315,0,Medium,free,APAC,0.0,,7.0,333.0
05973206-6f31-46b4-a311-2dc5b5366e72,0.31098980904829265,0,Medium,free,EU,0.0,1.0,7.0,349.0
03c172e7-5408-473a-9d26-4880739a9971,0.32434873132650044,1,Medium,free,EU,0.0,1.0,7.0,168.0
3e84c08e-20fa-4a01-9df9-033f690c99b4,0.35838039291172197,0,Medium,free,EU,0.0,,7.0,13.0
b02110b1-f8f1-4917-9e41-2925fddfffe1,0.42692675630092214,1,Medium,free,NA,0.0,,7.0,182.0
8471383b-2d2a-4cb5-9fce-17d792b78b35,0.5394219227289881,0,Medium,free,APAC,0.0,,7.0,286.0
392bbbaf-7691-4b53-af13-e15a0d0d1390,0.4582004550801786,0,Medium,free,NA,0.0,,,
d17c2750-b81b-41e4-8653-341f1ff7bd1b,0.5763870900547993,0,Medium,free,EU,0.0,,,
b6919b6e-5a75-4550-9424-4a82d9f17da5,0.4426620360646555,0,Medium,free,LATAM,0.0,,,
e98fb042-6dc7-4d8f-a911-7fd046df7019,0.46267795107627296,1,Medium,free,EU,0.0,,,
cbfcee25-f62a-4008-9cf1-623bc78c23d6,0.48520263895718335,0,Medium,free,NA,0.0,,,
46b628c9-d3e7-4f12-b63f-325a69aabd7f,0.495783632060297,0,Medium,free,LATAM,0.0,,,
9331b8e1-dae9-49fc-bcaf-9a71531ca9ad,0.3070197715952766,0,Medium,standard,NA,72.0,,,
9e088cf2-7655-40e4-a56b-e563ef98a1d4,0.4430458534067428,0,Medium,free,LATAM,0.0,,,
9b8b0402-aa33-4734-95b5-08d5ddd67290,0.3897626467960893,1,Medium,free,EU,0.0,,7.0,10.0
72d67c12-c3bc-4542-96c3-6bb7f26e21b7,0.5568907668750259,0,Medium,free,APAC,0.0,,7.0,53.0
9b2079ae-2934-45c5-9275-b8405d55eb94,0.4455128082527475,0,Medium,free,EU,0.0,1.0,7.0,28.0
48b67bef-ce44-44e1-b2a6-cfce74f60946,0.4702020049991694,0,Medium,free,APAC,0.0,,,
0456294d-858b-4b03-9114-5fd62ccb8d1c,0.3611736655923582,0,Medium,free,NA,0.0,1.0,7.0,363.0
931e0033-6026-4345-819f-dd187a13fb3c,0.5510313371635798,1,Medium,free,NA,0.0,,,
d9ce7675-e901-4420-8c97-22030682279a,0.30189267952434967,0,Medium,free,NA,0.0,,7.0,76.0
2a8cc4e1-dec7-4efa-b778-16939ec898fd,0.4253830761215093,0,Medium,free,EU,0.0,,,
5ef3e67a-1c92-4be9-b145-fa556772b39e,0.5524130000480814,1,Medium,free,NA,0.0,,7.0,17.0
7836858e-ea14-4b42-a774-7089c3e5108c,0.35635739367205804,0,Medium,standard,APAC,19.2,,,
f26e1329-1169-49a2-9767-a4b1dcfdb829,0.3209384412279451,0,Medium,free,NA,0.0,1.0,7.0,52.0
94ca2d1c-aa0c-4033-a9cd-8ec006198f91,0.40648866050668336,0,Medium,free,NA,0.0,,7.0,51.0
4bcbb9a9-735d-4b19-b051-a8d0c1d0b2c8,0.40789152091524766,1,Medium,free,APAC,153.6,,7.0,89.0
7719cabd-fed2-46ce-b54f-1dfe809ad449,0.43483657593760994,0,Medium,free,EU,0.0,,,
a86bbb88-df14-44a9-993e-30c3d33ba1f1,0.3677249150546948,0,Medium,free,NA,0.0,1.0,7.0,127.0
ab6f6d77-385a-4246-b1a3-422bc1942207,0.3797761697561173,0,Medium,free,NA,0.0,2.0,7.0,256.0
0bb16fdf-3ca3-453b-a998-d498e62fe471,0.4414435338880615,0,Medium,free,NA,0.0,,,
c7807674-0af9-4d0b-a99b-7990902f8afb,0.5886551915202365,0,Medium,free,APAC,0.0,,7.0,24.0
67fa3517-1177-4c19-9442-5fc7b6efa895,0.33234706921969903,0,Medium,standard,APAC,56.0,1.0,7.0,37.0
1d57ed8d-526c-411b-8354-b1eed71dada9,0.39488207401028796,0,Medium,free,NA,0.0,1.0,7.0,141.0
251c73b3-6b5c-449d-aa2e-f53bf3c772ad,0.3726595856558704,0,Medium,free,NA,0.0,1.0,7.0,58.0
97feee3e-67c8-40ef-82b6-6639beb29d56,0.3758400069941167,1,Medium,free,EU,0.0,,,
f5ee2c03-8521-413a-b60e-a7034a449c29,0.4454826380199534,1,Medium,free,NA,0.0,,,
13ecb693-c018-45d8-9b40-6ea718ac3839,0.5200271509733864,0,Medium,free,APAC,0.0,,,
4ce7a8c0-02ce-4808-9970-64dc6fce9b29,0.3268654238969496,0,Medium,free,LATAM,0.0,,7.0,132.0
456f1ff2-55d9-4e17-b055-469d6a637fbc,0.4125251610743285,0,Medium,free,NA,0.0,,7.0,146.0
36e5093c-70aa-4ca9-a27e-4dd1fd46842f,0.49500553210326964,0,Medium,free,APAC,0.0,,,
b79d9286-9775-4379-a7cf-e2a7d3c72ca0,0.49309747882165045,0,Medium,free,NA,0.0,1.0,7.0,46.0
21461a1f-54c3-4c39-8439-d7e8f769655c,0.43550043167206964,0,Medium,free,NA,0.0,,,
c9f068d1-aee1-4b7e-877d-ecfb9a75c096,0.324597618649071,0,Medium,free,APAC,0.0,1.0,7.0,269.0
24410b22-2e7e-4a7b-9b22-48f605507d0f,0.4190626791264949,1,Medium,free,NA,0.0,,,
5d8e4d76-20f3-48a8-9ba8-06b5bd9efef9,0.449004210651174,0,Medium,free,NA,0.0,1.0,7.0,206.0
3b3bfaf3-0e9a-4e2f-9ab9-dd99ac3f6b25,0.5082401700536818,0,Medium,free,APAC,0.0,,7.0,303.0
01f2b7fd-0ed5-45b5-86ed-86c3eac75d10,0.44864327495300127,0,Medium,free,APAC,0.0,,,
7b31d359-f5ef-44cc-a4d1-aa89583332b4,0.5141750003820312,0,Medium,free,EU,0.0,,,
f3d38627-5e49-4ead-9a26-64eda42ba1d2,0.3101586423067308,0,Medium,free,APAC,0.0,,7.0,9.0
61860f02-2d7b-4f45-8553-0cc5e77eaecc,0.5038525842041764,0,Medium,free,NA,0.0,,,
d081db89-ef0a-404a-b8ef-93a17978b2cd,0.3905661955922905,0,Medium,free,EU,0.0,,7.0,261.0
8bf20c89-20d7-43fa-a123-cf6cc02b7d12,0.472534775897866,0,Medium,free,EU,0.0,,,
8469eaee-1022-4357-b243-bf9ed6ba1d8b,0.5645332980337606,0,Medium,free,APAC,0.0,,,
87ed9cf4-ea95-4058-beb3-adbf35c627e4,0.3725577415881489,1,Medium,free,EU,0.0,1.0,7.0,369.0
0887282e-6d72-476f-8c09-e98bf1829242,0.4752273163590988,0,Medium,free,EU,0.0,,,
affcea66-5780-41e7-ae89-8f186248063c,0.3777430514821934,0,Medium,free,APAC,0.0,3.0,7.0,78.0
78cb0f12-3e08-405b-a64e-4a922a8c1256,0.5681586133062508,1,Medium,free,APAC,0.0,,,
0b9ebd62-d331-4bfe-be84-64cb11adf98e,0.5383395397580645,0,Medium,free,EU,0.0,,,
52e8cee7-5309-4c94-95d2-859aa5bd424d,0.42025514023255833,0,Medium,free,NA,0.0,1.0,7.0,55.0
d0909284-b379-49a5-999a-8474813955ca,0.44881097456502145,0,Medium,free,EU,0.0,,,
4de5e212-aba4-4fb8-9210-ab2e0d4dcf47,0.3208662951780033,1,Medium,free,EU,0.0,2.0,7.0,112.0
635c6da1-ec1d-4f7e-9c71-cc4cab19bc08,0.4472492799136247,0,Medium,free,APAC,0.0,,7.0,287.0
9cd20048-e215-46e1-a54c-ae94f5bf4deb,0.48275045370241787,0,Medium,free,APAC,0.0,,,
6072251f-d5ba-491a-87a4-89be2b58b5d0,0.5323697086530861,0,Medium,free,NA,0.0,,,
ab3821df-58ae-4cf0-aea3-41b2d348b4f3,0.5391367803935894,1,Medium,free,NA,0.0,,,
397b2e13-82f9-4eaf-8035-ebfc2575b9ac,0.517973736534007,0,Medium,free,NA,70.4,,,
ef3d8fd8-3371-425b-be50-c01c4b31d0ca,0.3000986796699623,1,Medium,standard,NA,48.0,,7.0,123.0
a95edb94-dbfd-4288-87d6-c828ff1d41f1,0.3545260408490878,0,Medium,free,EU,0.0,2.0,7.0,117.0
83941eeb-8b52-45ad-9876-ca8fcc30cfae,0.3385967788992235,0,Medium,free,NA,0.0,1.0,7.0,86.0
cd9ab4c0-15dd-40ea-8d31-19ec81c1283d,0.5895933710316558,1,Medium,free,APAC,0.0,,,
59f26998-0735-41f6-bab2-42a9caf6d4ac,0.41614947235479194,0,Medium,free,APAC,0.0,,7.0,139.0
fce23070-0def-4bdd-b31d-fdc13f9f117a,0.5603462133500972,1,Medium,free,EU,0.0,,,
6adf6164-559e-48e0-89dd-5c13a4516e30,0.45679353967069397,0,Medium,free,APAC,0.0,,,
428bd807-cd72-4bf0-ad9d-452fbe4d4a26,0.5386039251055983,1,Medium,free,EU,0.0,1.0,7.0,274.0
eef1cc37-3bf6-46c4-a317-9b1ab6acfd42,0.496343041449481,0,Medium,free,APAC,0.0,,,
9edb3c6b-360b-4434-8db4-1e5713598c9f,0.490298554457807,0,Medium,free,EU,0.0,,7.0,410.0
fbe31a0b-c3c6-4dc8-916a-777dec257b86,0.497193936558268,0,Medium,free,EU,0.0,,7.0,115.0
9a929377-86be-436a-9d39-5630f80082c8,0.503536654126906,0,Medium,free,EU,0.0,,,
006f1708-ce37-4894-80a6-0b19af7fd759,0.39144645913501624,0,Medium,standard,NA,40.0,1.0,7.0,58.0
083a8c7c-2e26-4e50-bcd9-c0a786d94e5e,0.3691759720625946,0,Medium,free,LATAM,0.0,,7.0,406.0
722a0c65-bd53-4839-8fee-c0ebe4639f40,0.4539598299854707,1,Medium,free,EU,0.0,1.0,7.0,151.0
aff72224-35da-40c6-bf6b-5430649cf1b0,0.48695061795817096,1,Medium,free,NA,0.0,,,
4f1d74b9-ecd9-44cd-8b03-5953757bf60d,0.3396115176708696,1,Medium,free,NA,0.0,1.0,7.0,61.0
b61f8905-2ec1-448f-bb58-f8ca29d0cd95,0.33737291536051234,1,Medium,standard,NA,184.0,1.0,7.0,30.0
3f4d4e98-6f37-41ce-8e82-ebd931299fb7,0.48321242924171315,0,Medium,free,APAC,0.0,,7.0,19.0
128f2e93-ab69-4d91-94a1-add76aa9982f,0.5167575596278681,0,Medium,free,NA,0.0,1.0,7.0,51.0
323c8332-2281-4eef-8039-e6061de49b32,0.5323321127002026,1,Medium,free,NA,0.0,,,
3b306ee1-e80e-4ba5-9a3e-3df4fec6ac94,0.5222386698772281,0,Medium,free,APAC,0.0,,7.0,109.0
e834149a-83d5-43b5-8464-246102e54855,0.3649422910928768,1,Medium,free,NA,0.0,,,
ece7a762-eafd-4fff-99a2-c6519b7dd8d2,0.37281835588829365,1,Medium,free,EU,0.0,1.0,7.0,31.0
f72b626a-57a8-4964-a32f-de3b29bc195d,0.33259858712023266,0,Medium,standard,APAC,720.0,,,
256c0010-b179-4a6d-b197-01f9c7422dce,0.540129884925793,1,Medium,free,EU,0.0,,7.0,392.0
e6ed22c9-072b-4a59-a85f-359ddb66cc75,0.3836886767065818,1,Medium,free,EU,0.0,,,
c2a969df-e952-43de-88dd-2a162383518d,0.4489766632895584,1,Medium,free,NA,0.0,,,
700b5ad2-8581-4a74-abed-55c60d8a1263,0.46956334371496394,0,Medium,free,APAC,0.0,,7.0,197.0
b160f2c1-b35f-4d26-b5cd-bf88c27ccae2,0.37354931540758846,0,Medium,free,NA,0.0,1.0,7.0,390.0
9e7b4a35-e6c9-4aba-ac08-5622ea958cd0,0.4700930932284277,1,Medium,free,NA,0.0,,,
d50cb283-2af6-45cd-9218-23ab7a640f86,0.33674715647549636,1,Medium,free,LATAM,0.0,1.0,7.0,200.0
1a2a5612-f444-4652-8459-48a12dda7535,0.3094044926808861,1,Medium,free,EU,0.0,2.0,7.0,326.0
f256950f-ce19-4907-b17d-ed56b14ec82d,0.4285903596428363,1,Medium,free,NA,0.0,,,
a6323aea-43f3-43ba-b801-d0a82eaf408d,0.4638038749287345,0,Medium,free,APAC,0.0,,,
418d02ce-f735-44e7-8398-530553e7cd31,0.47178919477042847,0,Medium,free,APAC,0.0,,7.0,123.0
6c4dd7c3-3d5f-43a1-ac3a-e0b91efccd9a,0.3861674430109706,1,Medium,free,APAC,8.0,,7.0,34.0
7d54cb69-06b9-4d89-bc4f-5aaa3bd0921d,0.5306689649155367,1,Medium,free,EU,0.0,,,
a0836f3d-c1f5-4afc-bb49-897a0f683bef,0.5396479774228566,1,Medium,free,EU,0.0,,,
15b3c331-5322-439b-8fc6-e24bf8b21bdb,0.39325174417237385,0,Medium,free,NA,0.0,2.0,7.0,88.0
77fac336-2ffd-4d86-80ea-8c08e13db5d5,0.46721434897705927,0,Medium,free,NA,0.0,,,
2248459e-b441-46e0-9257-27c2e07697db,0.39318263499151596,0,Medium,free,EU,0.0,,7.0,78.0
5343ef00-1d77-4346-8b05-5cb5bb62c20a,0.3803831847701763,0,Medium,free,NA,168.0,,7.0,30.0
468d94d4-7413-4efb-a34b-3016ad4602ac,0.4759719078112777,0,Medium,free,LATAM,0.0,,,
f8ac03da-3afd-41d7-b2e4-dcb4ac422dc3,0.5163716892906962,0,Medium,free,EU,0.0,,,
901b6fd7-e2d3-49c4-ba6a-bfbbce95ce6f,0.500350257339984,0,Medium,free,NA,0.0,,,
15435482-0d28-41db-8da4-8debc85e6c02,0.5408283590105021,0,Medium,free,EU,0.0,1.0,7.0,6.0
4abe73dc-d26f-45aa-977e-ae77aa4eaa10,0.327515510157053,1,Medium,standard,NA,8.0,,,
ce3ab41e-d0ab-4590-8813-6eafd2f3e5f2,0.39879901338423174,1,Medium,free,LATAM,0.0,,,
aab67d2c-2f54-4421-bc04-8d218dc98dfd,0.5366408642412863,0,Medium,free,EU,0.0,,,
69009f56-0db3-4311-81e3-0ba41622202c,0.38920805027892696,0,Medium,free,NA,0.0,,,
87a88682-8b98-4fe0-854b-2a985e6e986a,0.5186140440153073,0,Medium,free,LATAM,0.0,,,
90812cee-91da-40d7-a058-829095e39cc5,0.35056788020626295,0,Medium,free,APAC,0.0,1.0,7.0,269.0
4a6e0840-d5dd-4950-924b-4655e4fe406b,0.43812559303221676,1,Medium,free,NA,0.0,,,
180f163b-0ecf-4a81-91ba-e1d3cd46e9d8,0.5452263181250775,0,Medium,free,NA,0.0,,,
0d40d898-33ed-4775-8668-372026aa7b53,0.4743156178697899,1,Medium,free,NA,0.0,,,
83562e2d-6817-4301-927c-ec8b1950e719,0.42073326851171605,0,Medium,free,NA,0.0,,,
e5a2901a-661d-4450-bac9-4bac7698fdd4,0.3976272764205819,1,Medium,free,EU,0.0,,7.0,253.0
bf04872b-18cc-4c51-b075-f30eafc55dcb,0.4739453356315186,0,Medium,free,EU,0.0,,,
cb5a4d71-d09a-41d7-9cf3-77e3afba86ce,0.5392573745884564,1,Medium,free,NA,0.0,,,
ce2a3ec2-6adb-4184-858f-38f572881d26,0.48728228842364196,1,Medium,free,EU,0.0,,,
f5f66d3d-6802-477b-999c-0937f15f0938,0.48146580343186773,1,Medium,free,EU,0.0,,7.0,209.0
d25750f9-0b8f-420e-b338-a4c62aba0c60,0.5074108962251226,0,Medium,free,NA,0.0,,,
54f45ddf-3ad9-4570-8ec1-28a089bfbdc9,0.4219690593002733,0,Medium,free,NA,0.0,,,
106e93c9-8dcf-4819-bf8f-5f69cef7d7a0,0.596852863977646,1,Medium,free,NA,0.0,,,
8648824d-f0bc-4357-bfd5-3539eaaf3c10,0.4725307322407653,0,Medium,free,NA,0.0,1.0,7.0,89.0
3c22dc00-2b15-498b-ac60-4d9ea7978044,0.5232070082042011,1,Medium,free,NA,0.0,,,
11804dea-170e-487b-b181-402e3fc47bf6,0.44358945057358345,0,Medium,free,NA,0.0,,,
e2548d2e-d76b-4cd0-833d-b2d0712923ab,0.42338654898995687,0,Medium,free,EU,0.0,,,
0c25fd3f-8f40-42b9-87ee-5e8b1857dbfe,0.36289645976155555,1,Medium,free,NA,0.0,,,
36d8e5a7-fe1b-4f08-8978-a47b6469a076,0.32648851078144225,0,Medium,standard,NA,104.0,,,
f58833c0-4368-48ad-8d30-dae0134b6d03,0.3351272208511062,0,Medium,free,NA,0.0,,7.0,85.0
9a0d707f-8ec7-4405-b80c-e99296498b51,0.40833642656341107,0,Medium,free,NA,0.0,1.0,7.0,244.0
a4ac6288-b325-446a-8ffa-3c8883876776,0.3768689165368206,0,Medium,standard,NA,216.0,,7.0,16.0
21d8fcf7-6987-477a-855f-f2f0717c6f3f,0.30557126125556705,0,Medium,free,APAC,0.0,,7.0,322.0
acc232f1-3c88-4089-b467-05f5090a119f,0.5078934330517249,1,Medium,free,EU,0.0,,,
1851f3f5-b048-4bb4-b57b-5719ceb25b91,0.5432667965535378,0,Medium,free,EU,0.0,,,
147e395f-a9cf-4dda-84b3-504cea8856e7,0.4644645487032848,0,Medium,free,NA,24.0,,7.0,20.0
3c9f9158-f5b9-4205-9590-31652fc830f0,0.49697148998780144,0,Medium,free,EU,0.0,,,
9cf1f607-f48d-4a85-b8f1-020bbdfc05d9,0.478543637639741,1,Medium,free,NA,0.0,,,
cb411f5b-2075-4e07-a7dc-25d335d771f5,0.5503446085394709,0,Medium,free,EU,0.0,,,
7071219b-4195-42a8-9bc3-8242d7997b84,0.49945231443581095,0,Medium,free,EU,0.0,,,
2a8b67d1-fb9d-4d78-bd2a-88e74ba8efca,0.5965375013944051,0,Medium,free,APAC,0.0,,,
89e7f554-6557-43aa-a545-8dab3db5cd34,0.3609781868095281,0,Medium,free,EU,0.0,,7.0,71.0
3cb7d623-081a-490c-81c1-b977930d77de,0.4702392523183358,0,Medium,free,NA,0.0,,,
de85b369-283d-4f21-ac05-78f905b9ca81,0.5474662044714385,0,Medium,free,NA,0.0,,,
4417caed-0d72-406d-b60d-77f6024ea1d2,0.3871440930827676,0,Medium,free,NA,0.0,1.0,7.0,277.0
af41183c-c8fa-413a-8323-ae7423c2667d,0.47099226009103373,0,Medium,free,APAC,0.0,,,
3a8ce8eb-ac5e-4fcc-830c-8aa09ae2e381,0.5283918241558219,1,Medium,free,NA,0.0,,7.0,181.0
ad1e5c13-eecf-4484-94fd-9edd46e1651a,0.4719905649260938,1,Medium,free,NA,0.0,,,
93e53970-2ff3-49a7-9f4b-77f68638de26,0.3065600352222705,1,Medium,free,EU,0.0,1.0,7.0,138.0
a8429c34-0e72-4d3a-bbec-99dfce1d4a7e,0.330357092919888,0,Medium,free,NA,0.0,1.0,7.0,12.0
bf131def-9ed9-4ada-bb14-8fffd5ac697e,0.4826079817837839,0,Medium,free,NA,0.0,,7.0,17.0
e822b5e3-7da5-46bd-8125-3065d1dab013,0.35063214062478754,1,Medium,free,APAC,0.0,2.0,7.0,6.0
8b4e9fbb-73c6-4fd7-83af-be3d4d6087dd,0.45323219515893,1,Medium,free,NA,0.0,,,
82c8ec0f-9621-4e37-8ad9-4e2965011a21,0.47811874512957014,0,Medium,free,APAC,0.0,,,
e1013cad-8710-49b1-800c-e6478a86db38,0.3790866664310456,0,Medium,free,LATAM,0.0,1.0,7.0,260.0
73701758-43a3-4bfc-ae08-f2a466f1f71c,0.5931869326786019,0,Medium,free,APAC,0.0,,,
277f2812-fc7f-4b3d-8516-527416600344,0.49423136284522867,0,Medium,free,EU,0.0,,,
1d791a80-d9d7-4b6a-9c8f-e446fc5714c2,0.5249913172021465,0,Medium,free,NA,0.0,,,
6f5a199b-0661-4ef9-81da-bfec472c734d,0.5008380266011386,0,Medium,free,NA,8.0,,,
15472316-3d15-413a-8531-52aee70efa96,0.5688144834208371,1,Medium,free,NA,0.0,,,
0d17ab13-585a-46d5-8ed3-2fc8299b4494,0.48260921729120543,1,Medium,free,APAC,0.0,,,
3d2d8179-b967-4f76-a1a8-ff9e51d293b6,0.4468088787445522,0,Medium,free,EU,0.0,,,
a0a3def2-ae78-4532-abc5-cacfe8479cdb,0.44523347303858773,0,Medium,free,NA,0.0,,,
c66b4d5b-d47c-40aa-becb-1ce65bf11cb7,0.3479936934470576,0,Medium,standard,NA,72.0,,7.0,11.0
16f167ba-d16a-4adf-bccb-f050b903a709,0.33550865518451917,0,Medium,free,EU,0.0,,7.0,22.0
a3df4d32-979d-4e38-aa99-c722390ca5d9,0.453035529572988,0,Medium,free,APAC,0.0,,7.0,20.0
b32d8181-146d-4c76-872d-44668e74ecd8,0.38304478430015126,0,Medium,free,APAC,0.0,,,
2e648e21-f8bb-4faa-8bdd-b3465372aaa1,0.5648283148221004,0,Medium,free,NA,0.0,,7.0,26.0
7b59af32-f7d9-4606-b96f-6a47f319d025,0.3762164347666997,0,Medium,free,APAC,0.0,,,
354c9986-6f9f-4cd3-a9c5-7fbad1dc137b,0.43235170907827636,0,Medium,free,EU,0.0,,,
2c96e9e3-ae16-46f4-8873-db2748ed0948,0.38419922442911897,0,Medium,free,APAC,0.0,,,
01c46439-c1d1-4e17-b688-d253b3eeec56,0.50549118806796,0,Medium,free,APAC,0.0,,,
90b56f9f-cec7-4e1c-b842-d9c5c6f806a9,0.5095264753238387,0,Medium,free,LATAM,0.0,,7.0,176.0
66d6c823-91ac-4f6c-aa11-06897720df74,0.505914345456967,1,Medium,free,NA,0.0,1.0,7.0,88.0
61c7ee27-47d3-4d9a-bbd9-b26a6cc661a7,0.587381323914675,0,Medium,free,EU,0.0,,,
5942e182-cb2e-45b7-9537-0b5009b97315,0.5150798984213554,1,Medium,free,NA,0.0,,,
6130f6aa-6996-4dbc-83a1-feaa849947c2,0.43319563778363945,0,Medium,free,APAC,0.0,,,
d40587d1-75a4-4a4b-9a2d-9bca7456c775,0.4684185025343405,0,Medium,free,EU,0.0,,7.0,215.0
be419448-e33e-47bc-9b57-008278f58a12,0.4648328116363129,0,Medium,free,EU,0.0,,,
e8090e57-8cfd-4153-bb16-77f750307b7c,0.5581001523105146,0,Medium,free,APAC,0.0,,,
44877305-c818-4493-9975-eef0e856776d,0.469150996033875,1,Medium,free,LATAM,0.0,,,
461d0e9e-148c-4a36-bef2-250afb9ed16d,0.44734813710400145,0,Medium,free,NA,0.0,,,
7d927373-8760-487c-8315-4aa780b1e8e2,0.522905524223536,0,Medium,free,NA,0.0,,,
e3361307-8739-4d76-8ca6-d5667864f2f1,0.49278736479499435,0,Medium,free,EU,0.0,,,
1c10299b-8b30-4bdd-9e9b-34223713a38e,0.39025763097402166,1,Medium,free,NA,0.0,,,
b80d8ea1-8bfc-405d-b145-a94dcb323f92,0.4022302710019839,0,Medium,free,EU,32.0,2.0,7.0,98.0
741f0966-5bf3-4026-83e4-bf03645a5a4d,0.4544060939646795,0,Medium,free,NA,0.0,,,
eae12484-b7d5-48a8-8e28-13be7586adce,0.45365212770366137,0,Medium,free,NA,0.0,,7.0,200.0
9fdcca6d-a8a0-4e20-8390-cf77443da74b,0.5026840587199016,1,Medium,free,EU,0.0,,,
